date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:24	4979/4979	---MCZ	200	added ('OK')	text/css	date:Sat,%2001%20Jun%202024%2000:10:57%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-predictive-search.css?v=118923337488134913561702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-predictive-searchfb07.css	(from https://www.coralviu.com/)
17:23:25	3636/3636	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ac72b58f21cd0ea52e6de50f8d6d748d%22	https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=RnunAL	C:/Mis%20lugares%20Web/Coral%20Viu/static.klaviyo.com/onsite/js/klaviyo3fb0.js	(from https://www.coralviu.com/)
17:23:25	10669/10669	---MCZ	200	added ('OK')	text/css	etag:W/%2265b1cee1-3a84%22	https://cdn.ecomposer.app/vendors/css/ecom-base.css	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.ecomposer.app/vendors/css/ecom-base.css	(from https://www.coralviu.com/)
17:23:25	20629/20629	---MCZ	200	added ('OK')	text/css	etag:W/%22657bc137-515b%22	https://cdn.ecomposer.app/vendors/css/ecom-swiper@11.css	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.ecomposer.app/vendors/css/ecom-swiper@11.css	(from https://www.coralviu.com/)
17:23:26	148216/148216	---MCZ	200	added ('OK')	application/javascript	etag:W/%22656d8042-242f8%22	https://cdn.ecomposer.app/vendors/js/ecom-swiper@11.0.5.js	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.ecomposer.app/vendors/js/ecom-swiper@11.0.5.js	(from https://www.coralviu.com/)
17:23:26	10006/10006	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264bb3dec-3984%22	https://cdn.ecomposer.app/vendors/js/ecom_modal.js	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.ecomposer.app/vendors/js/ecom_modal.js	(from https://www.coralviu.com/)
17:23:26	191069/191069	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:887a69aa572995883100cb5e70f85f79%22	https://www.coralviu.com/i	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/i	(from https://www.coralviu.com/)
17:23:27	2494/2494	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2005%20Jun%202024%2012:31:02%20GMT	https://cdn.shopify.com/extensions/891410bb-f7c1-46d4-82d4-31bb97d232ba/puco-sections-blocks-4/assets/base.js	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.shopify.com/extensions/891410bb-f7c1-46d4-82d4-31bb97d232ba/puco-sections-blocks-4/assets/base.js	(from https://www.coralviu.com/)
17:23:27	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Jul%202024%2015:23:29%20GMT	https://www.coralviu.com/cdn/shop/	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/index.html	(from https://www.coralviu.com/)
17:23:27	7035/7035	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2024%20Jul%202024%2006:03:58%20GMT	https://cdn.shopify.com/extensions/e4714f3e-f14a-4d1e-8572-b58686946456/dondy-whatsapp-chat-marketing-23/assets/ChatBubble.js	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.shopify.com/extensions/e4714f3e-f14a-4d1e-8572-b58686946456/dondy-whatsapp-chat-marketing-23/assets/ChatBubble.js	(from https://www.coralviu.com/)
17:23:27	1193/1193	---MCZ	200	added ('OK')	text/css	date:Wed,%2024%20Jul%202024%2006:03:57%20GMT	https://cdn.shopify.com/extensions/e4714f3e-f14a-4d1e-8572-b58686946456/dondy-whatsapp-chat-marketing-23/assets/ChatBubble.css	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.shopify.com/extensions/e4714f3e-f14a-4d1e-8572-b58686946456/dondy-whatsapp-chat-marketing-23/assets/ChatBubble.css	(from https://www.coralviu.com/)
17:23:27	9223/9223	---MCZ	200	added ('OK')	text/css	date:Wed,%2005%20Jun%202024%2012:31:02%20GMT	https://cdn.shopify.com/extensions/891410bb-f7c1-46d4-82d4-31bb97d232ba/puco-sections-blocks-4/assets/base.css	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.shopify.com/extensions/891410bb-f7c1-46d4-82d4-31bb97d232ba/puco-sections-blocks-4/assets/base.css	(from https://www.coralviu.com/)
17:23:28	29558/29558	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202024%2017:05:35%20GMT	https://cdn.shopify.com/extensions/fd6377c5-8b99-4b80-9711-bb1a750b425d/tabs-studio-4/assets/s3340b1d9cf54.js	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.shopify.com/extensions/fd6377c5-8b99-4b80-9711-bb1a750b425d/tabs-studio-4/assets/s3340b1d9cf54.js	(from https://www.coralviu.com/)
17:23:28	5606/5606	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20May%202024%2016:28:37%20GMT	https://cdn.shopify.com/extensions/fd6377c5-8b99-4b80-9711-bb1a750b425d/tabs-studio-4/assets/ccf2dff1a1a65.css	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.shopify.com/extensions/fd6377c5-8b99-4b80-9711-bb1a750b425d/tabs-studio-4/assets/ccf2dff1a1a65.css	(from https://www.coralviu.com/)
17:23:28	16665/16665	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2003%20Jul%202024%2003:47:14%20GMT	https://cdn.shopify.com/extensions/9f399e60-fcca-4b57-9b5a-f0075db74b4e/ecomposer-builder-25/assets/ecom.js	C:/Mis%20lugares%20Web/Coral%20Viu/cdn.shopify.com/extensions/9f399e60-fcca-4b57-9b5a-f0075db74b4e/ecomposer-builder-25/assets/ecom.js	(from https://www.coralviu.com/)
17:23:28	191069/191069	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:887a69aa572995883100cb5e70f85f79%22	https://www.coralviu.com/POST	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/POST.3f.delayed	(from https://www.coralviu.com/)
17:23:29	40050/40050	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22cacheable:887a69aa572995883100cb5e70f85f79%22	https://www.coralviu.com/cdn	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn	(from https://www.coralviu.com/)
17:23:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:31%20GMT	http://www.coralviu.com/cdn/s/trekkie.storefront.a1ad2ab43a5932ff96084a0e2e69f51ba73ddbec.min.js	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/s/trekkie.storefront.a1ad2ab43a5932ff96084a0e2e69f51ba73ddbec.min.41.delayed	(from https://www.coralviu.com/)
17:23:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:32%20GMT	http://www.coralviu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.43.delayed	(from https://www.coralviu.com/)
17:23:30	116512/116512	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2004%20Jul%202024%2013:58:43%20GMT	https://www.coralviu.com/cdn/s/trekkie.storefront.a1ad2ab43a5932ff96084a0e2e69f51ba73ddbec.min.js	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/s/trekkie.storefront.a1ad2ab43a5932ff96084a0e2e69f51ba73ddbec.min.js	(from https://www.coralviu.com/)
17:23:31	8298/8298	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2014%20May%202024%2000:13:02%20GMT	https://www.coralviu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	(from https://www.coralviu.com/)
17:23:31	62653/62653	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202024%2020:25:36%20GMT	https://www.coralviu.com/cdn/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://www.coralviu.com/)
17:23:31	17738/17738	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2027%20Jul%202024%2014:42:08%20GMT	https://www.coralviu.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-unstable.min.js	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-unstable.min.js	(from https://www.coralviu.com/)
17:23:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:33%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-list-menu.css?v=151968516119678728991702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-list-menu3fd7.css	(from https://www.coralviu.com/)
17:23:32	516/516	---MCZ	200	added ('OK')	text/css	date:Sat,%2013%20Jul%202024%2000:59:32%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-list-menu.css?v=151968516119678728991702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-list-menu3fd7.css	(from https://www.coralviu.com/)
17:23:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:34%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-search.css?v=165164710990765432851702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-search745d.css	(from https://www.coralviu.com/)
17:23:33	1337/1337	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Jul%202024%2009:01:32%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-search.css?v=165164710990765432851702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-search745d.css	(from https://www.coralviu.com/)
17:23:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:35%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-menu-drawer.css?v=31331429079022630271702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-menu-drawerd5a6.css	(from https://www.coralviu.com/)
17:23:33	5050/5050	---MCZ	200	added ('OK')	text/css	date:Sat,%2013%20Jul%202024%2000:59:32%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-menu-drawer.css?v=31331429079022630271702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-menu-drawerd5a6.css	(from https://www.coralviu.com/)
17:23:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:35%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-cart-notification.css?v=54116361853792938221702809058	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-cart-notification997d.css	(from https://www.coralviu.com/)
17:23:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:36%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-cart-items.css?v=145340746371385151771702809058	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-cart-items7aad.css	(from https://www.coralviu.com/)
17:23:34	2693/2693	---MCZ	200	added ('OK')	text/css	date:Thu,%2004%20Jul%202024%2006:36:09%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-cart-notification.css?v=54116361853792938221702809058	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-cart-notification997d.css	(from https://www.coralviu.com/)
17:23:34	4813/4813	---MCZ	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2001:41:11%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-cart-items.css?v=145340746371385151771702809058	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-cart-items7aad.css	(from https://www.coralviu.com/)
17:23:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:36%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-price.css?v=70172745017360139101702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-pricedaa8.css	(from https://www.coralviu.com/)
17:23:34	1668/1668	---MCZ	200	added ('OK')	text/css	date:Sat,%2013%20Jul%202024%2000:59:32%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-price.css?v=70172745017360139101702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-pricedaa8.css	(from https://www.coralviu.com/)
17:23:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:37%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-mega-menu.css?v=10110889665867715061702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-mega-menu8ec9.css	(from https://www.coralviu.com/)
17:23:35	1530/1530	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20May%202024%2017:05:54%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-mega-menu.css?v=10110889665867715061702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-mega-menu8ec9.css	(from https://www.coralviu.com/)
17:23:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:37%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/details-disclosure.js?v=13653116266235556501702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/details-disclosure4cb3.js	(from https://www.coralviu.com/)
17:23:35	1440/1440	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2019:45:34%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/details-disclosure.js?v=13653116266235556501702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/details-disclosure4cb3.js	(from https://www.coralviu.com/)
17:23:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:37%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/details-modal.js?v=25581673532751508451702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/details-modal24f7.js	(from https://www.coralviu.com/)
17:23:36	1554/1554	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202024%2018:04:43%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/details-modal.js?v=25581673532751508451702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/details-modal24f7.js	(from https://www.coralviu.com/)
17:23:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:38%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/cart-notification.js?v=133508293167896966491702809058	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/cart-notificationdc0b.js	(from https://www.coralviu.com/)
17:23:36	1914/1914	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2018%20Jul%202024%2012:03:25%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/cart-notification.js?v=133508293167896966491702809058	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/cart-notificationdc0b.js	(from https://www.coralviu.com/)
17:23:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:38%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/search-form.js?v=133129549252120666541702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/search-formf315.js	(from https://www.coralviu.com/)
17:23:37	994/994	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2018%20Jul%202024%2018:58:03%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/search-form.js?v=133129549252120666541702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/search-formf315.js	(from https://www.coralviu.com/)
17:23:37	387237/387237	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:5a461f92a6ac8b358564f3f2e8ee964a%22	https://www.coralviu.com/collections/all	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/all.html	(from https://www.coralviu.com/)
17:23:38	348790/348790	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f2d31ed158e9a1305160b72ce30ef136%22	https://www.coralviu.com/collections/anillos	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/anillos.html	(from https://www.coralviu.com/)
17:23:38	384661/384661	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0427b0f9fcf5a06e3c93ca2593e485c0%22	https://www.coralviu.com/collections/pendientes	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/pendientes.html	(from https://www.coralviu.com/)
17:23:39	346625/346625	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3df4008e5f333834d1576d8ad1d18bdc%22	https://www.coralviu.com/collections/colgantes	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/colgantes.html	(from https://www.coralviu.com/)
17:23:39	271551/271551	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:afa39f7d52a7ae4a18a192a16ef6776b%22	https://www.coralviu.com/collections/brazaletes	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/brazaletes.html	(from https://www.coralviu.com/)
17:23:39	315285/315285	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2dba652b5d281e729466f7904aa80f41%22	https://www.coralviu.com/collections/esponja	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/esponja.html	(from https://www.coralviu.com/)
17:23:40	333122/333122	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2ce3981ae7fe3992e91a65a185aa7971%22	https://www.coralviu.com/collections/petalo	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/petalo.html	(from https://www.coralviu.com/)
17:23:40	337438/337438	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:beaf28ee6bff3c98be37e7de696e542a%22	https://www.coralviu.com/collections/gorgonia	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/gorgonia.html	(from https://www.coralviu.com/)
17:23:41	337761/337761	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:89c0ad63c34cdfcdf6faec68625c9f46%22	https://www.coralviu.com/collections/coralina	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/coralina.html	(from https://www.coralviu.com/)
17:23:41	278820/278820	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8c90652abe3e71d50ee3e18f4dab430e%22	https://www.coralviu.com/collections/eunicella	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/eunicella.html	(from https://www.coralviu.com/)
17:23:41	295454/295454	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0a65d367d27069c7220e3d22a99353ae%22	https://www.coralviu.com/collections/cayume	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/collections/cayume.html	(from https://www.coralviu.com/)
17:23:41	225629/225629	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:eac24a1a4d3d5f522436521314ece782%22	https://www.coralviu.com/pages/sobre-nosotros	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/pages/sobre-nosotros.html	(from https://www.coralviu.com/)
17:23:42	203953/203953	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:d3e72adb0d16b99dd634b8d53428cb15%22	https://www.coralviu.com/pages/colaboracion	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/pages/colaboracion.html	(from https://www.coralviu.com/)
17:23:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:44%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-loading-spinner.css?v=116724955567955766481702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-loading-spinnerb9b4.css	(from https://www.coralviu.com/)
17:23:43	195592/195592	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:cf9d0e2b7faacc4faf4d65701638dc26%22	https://www.coralviu.com/pages/contact	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/pages/contact.html	(from https://www.coralviu.com/)
17:23:44	904/904	---MCZ	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2001:41:10%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-loading-spinner.css?v=116724955567955766481702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-loading-spinnerb9b4.css	(from https://www.coralviu.com/)
17:23:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:45%20GMT	http://www.coralviu.com/cdn/shop/files/logo_coralviu_2_7323efc2-de03-4bfc-898c-3c75898200ce.svg?v=1702911754&width=600	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/logo_coralviu_2_7323efc2-de03-4bfc-898c-3c75898200ce4264.svg	(from https://www.coralviu.com/)
17:23:44	3129/3129	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Jul%202024%2014:01:03%20GMT	https://www.coralviu.com/cdn/shop/files/logo_coralviu_2_7323efc2-de03-4bfc-898c-3c75898200ce.svg?v=1702911754&width=600	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/logo_coralviu_2_7323efc2-de03-4bfc-898c-3c75898200ce4264.svg	(from https://www.coralviu.com/)
17:23:44	197666/197666	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:d44c76c225edd4f57999891928bb1111%22	https://www.coralviu.com/cart	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cart.html	(from https://www.coralviu.com/)
17:23:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:46%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/video-section.css?v=163092437706280852751702809060	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/video-section6e26.css	(from https://www.coralviu.com/)
17:23:46	1056/1056	---MCZ	200	added ('OK')	text/css	date:Tue,%2025%20Jun%202024%2020:48:39%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/video-section.css?v=163092437706280852751702809060	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/video-section6e26.css	(from https://www.coralviu.com/)
17:23:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:48%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/component-deferred-media.css?v=14096082462203297471702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-deferred-media001e.css	(from https://www.coralviu.com/)
17:23:46	2304/2304	---MCZ	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2017:09:14%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/component-deferred-media.css?v=14096082462203297471702809059	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/component-deferred-media001e.css	(from https://www.coralviu.com/)
17:23:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:49%20GMT	http://www.coralviu.com/cdn/shop/files/Sin_titulo.png?v=1702910219&width=3840	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Sin_tituloa9b8.png	(from https://www.coralviu.com/)
17:23:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:50%20GMT	http://www.coralviu.com/cdn/shop/t/2/assets/section-rich-text.css?v=155250126305810049721702809060	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/section-rich-texta018.css	(from https://www.coralviu.com/)
17:23:49	1139285/1139285	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2015:23:50%20GMT	https://www.coralviu.com/cdn/shop/files/Sin_titulo.png?v=1702910219&width=3840	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Sin_tituloa9b8.png	(from https://www.coralviu.com/)
17:23:50	1230/1230	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2015:42:29%20GMT	https://www.coralviu.com/cdn/shop/t/2/assets/section-rich-text.css?v=155250126305810049721702809060	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/t/2/assets/section-rich-texta018.css	(from https://www.coralviu.com/)
17:23:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:51%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3be.webp?v=1707906828&width=1500	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu2022-36_dce441d6-c134-4454-82d4-fc2256acf3beac7b.webp	(from https://www.coralviu.com/)
17:23:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:23:53%20GMT	http://www.coralviu.com/cdn/shop/files/Prod12008.webp?v=1710168545&width=1500	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod12008fb78.webp	(from https://www.coralviu.com/)
